Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Marítima;Rio de Janeiro;Estados Unidos;Abril;2025;113
Marítima;São Paulo;Estados Unidos;Abril;2025;95
Fluvial;Rio Grande do Sul;Estados Unidos;Abril;2025;1
Fluvial;Rio Grande do Sul;Estados Unidos;Abril;2025;1
Aérea;Amazonas;Estônia;Abril;2025;1
Aérea;Pará;Estônia;Abril;2025;1
Aérea;Rio Grande do Norte;Estônia;Abril;2025;1
Aérea;Bahia;Estônia;Abril;2025;4
Aérea;Rio de Janeiro;Estônia;Abril;2025;22
Aérea;São Paulo;Estônia;Abril;2025;60
Aérea;Rio Grande do Sul;Estônia;Abril;2025;1
Aérea;Distrito Federal;Estônia;Abril;2025;1
Terrestre;Acre;Estônia;Abril;2025;2
Terrestre;Paraná;Estônia;Abril;2025;1
Terrestre;Paraná;Estônia;Abril;2025;10
Aérea;Amazonas;Etiópia;Abril;2025;1
Aérea;Rio de Janeiro;Etiópia;Abril;2025;3
Aérea;São Paulo;Etiópia;Abril;2025;58
Aérea;Distrito Federal;Etiópia;Abril;2025;2
Terrestre;Paraná;Etiópia;Abril;2025;1
Aérea;Rio de Janeiro;Fiji;Abril;2025;1
Aérea;São Paulo;Fiji;Abril;2025;3
Aérea;Distrito Federal;Fiji;Abril;2025;6
Aérea;Ceará;Filipinas;Abril;2025;1
Aérea;Pernambuco;Filipinas;Abril;2025;2
Aérea;Bahia;Filipinas;Abril;2025;1
Aérea;Minas Gerais;Filipinas;Abril;2025;1
Aérea;Rio de Janeiro;Filipinas;Abril;2025;127
Aérea;São Paulo;Filipinas;Abril;2025;255
Aérea;Santa Catarina;Filipinas;Abril;2025;1
Aérea;Distrito Federal;Filipinas;Abril;2025;5
Terrestre;Amazonas;Filipinas;Abril;2025;2
Terrestre;Paraná;Filipinas;Abril;2025;4
Terrestre;Paraná;Filipinas;Abril;2025;9
Terrestre;Rio Grande do Sul;Filipinas;Abril;2025;1
Terrestre;Mato Grosso do Sul;Filipinas;Abril;2025;1
Marítima;Rio de Janeiro;Filipinas;Abril;2025;149
Marítima;Rio de Janeiro;Filipinas;Abril;2025;37
Fluvial;Amapá;Filipinas;Abril;2025;1
Aérea;Amazonas;Finlândia;Abril;2025;3
Aérea;Pará;Finlândia;Abril;2025;3
Aérea;Ceará;Finlândia;Abril;2025;3
Aérea;Pernambuco;Finlândia;Abril;2025;2
Aérea;Bahia;Finlândia;Abril;2025;6
Aérea;Minas Gerais;Finlândia;Abril;2025;4
Aérea;Rio de Janeiro;Finlândia;Abril;2025;106
Aérea;São Paulo;Finlândia;Abril;2025;232
Aérea;Paraná;Finlândia;Abril;2025;2
Aérea;Santa Catarina;Finlândia;Abril;2025;8
Aérea;Rio Grande do Sul;Finlândia;Abril;2025;1
Aérea;Distrito Federal;Finlândia;Abril;2025;4
Terrestre;Rondônia;Finlândia;Abril;2025;1
Terrestre;Paraná;Finlândia;Abril;2025;3
Terrestre;Paraná;Finlândia;Abril;2025;18
Marítima;Rio de Janeiro;Finlândia;Abril;2025;3
Marítima;São Paulo;Finlândia;Abril;2025;1
Aérea;Amazonas;França;Abril;2025;30
Aérea;Pará;França;Abril;2025;403
Aérea;Ceará;França;Abril;2025;1123
Aérea;Rio Grande do Norte;França;Abril;2025;83
Aérea;Pernambuco;França;Abril;2025;103
Aérea;Alagoas;França;Abril;2025;10
Aérea;Bahia;França;Abril;2025;961
Aérea;Minas Gerais;França;Abril;2025;60
Aérea;Rio de Janeiro;França;Abril;2025;6137
Aérea;São Paulo;França;Abril;2025;886
Aérea;São Paulo;França;Abril;2025;5961
Aérea;Paraná;França;Abril;2025;25
Aérea;Paraná;França;Abril;2025;5
Aérea;Santa Catarina;França;Abril;2025;83
Aérea;Rio Grande do Sul;França;Abril;2025;17
Aérea;Distrito Federal;França;Abril;2025;112
Terrestre;Rondônia;França;Abril;2025;4
Terrestre;Acre;França;Abril;2025;6
Terrestre;Acre;França;Abril;2025;2
Terrestre;Amazonas;França;Abril;2025;22
Terrestre;Roraima;França;Abril;2025;10
Terrestre;Roraima;França;Abril;2025;15
Terrestre;Amapá;França;Abril;2025;2723
Terrestre;Paraná;França;Abril;2025;1
Terrestre;Paraná;França;Abril;2025;78
Terrestre;Paraná;França;Abril;2025;975
Terrestre;Paraná;França;Abril;2025;1
Terrestre;Rio Grande do Sul;França;Abril;2025;43
Terrestre;Rio Grande do Sul;França;Abril;2025;8
Terrestre;Rio Grande do Sul;França;Abril;2025;2
Terrestre;Rio Grande do Sul;França;Abril;2025;8
Terrestre;Mato Grosso do Sul;França;Abril;2025;21
Terrestre;Mato Grosso do Sul;França;Abril;2025;2
Marítima;Paraíba;França;Abril;2025;13
Marítima;Pernambuco;França;Abril;2025;3
Marítima;Rio de Janeiro;França;Abril;2025;10
Marítima;Rio de Janeiro;França;Abril;2025;172
Marítima;São Paulo;França;Abril;2025;2
Marítima;São Paulo;França;Abril;2025;2
Marítima;Santa Catarina;França;Abril;2025;4
Fluvial;Amapá;França;Abril;2025;402
Fluvial;Rio Grande do Sul;França;Abril;2025;8
Fluvial;Rio Grande do Sul;França;Abril;2025;5
Aérea;Ceará;Gabão;Abril;2025;1
Aérea;São Paulo;Gabão;Abril;2025;1
Aérea;São Paulo;Gabão;Abril;2025;2
Aérea;Amazonas;Gana;Abril;2025;1
Aérea;Bahia;Gana;Abril;2025;1
Aérea;Rio de Janeiro;Gana;Abril;2025;3
Aérea;São Paulo;Gana;Abril;2025;52
Aérea;Distrito Federal;Gana;Abril;2025;1
Aérea;Rio de Janeiro;Geórgia;Abril;2025;14
Aérea;São Paulo;Geórgia;Abril;2025;49
Terrestre;Paraná;Geórgia;Abril;2025;12
Marítima;Rio de Janeiro;Geórgia;Abril;2025;1
Aérea;Rio de Janeiro;Granada;Abril;2025;4
Aérea;São Paulo;Granada;Abril;2025;4
Terrestre;Roraima;Granada;Abril;2025;1
Terrestre;Paraná;Granada;Abril;2025;2
Aérea;Pará;Grécia;Abril;2025;2
Aérea;Ceará;Grécia;Abril;2025;2
Aérea;Rio Grande do Norte;Grécia;Abril;2025;4
Aérea;Pernambuco;Grécia;Abril;2025;7
Aérea;Bahia;Grécia;Abril;2025;1
Aérea;Bahia;Grécia;Abril;2025;2
Aérea;Minas Gerais;Grécia;Abril;2025;1
Aérea;Rio de Janeiro;Grécia;Abril;2025;258
Aérea;São Paulo;Grécia;Abril;2025;2
Aérea;São Paulo;Grécia;Abril;2025;456
Aérea;Paraná;Grécia;Abril;2025;1
Aérea;Santa Catarina;Grécia;Abril;2025;1
Aérea;Rio Grande do Sul;Grécia;Abril;2025;1
Terrestre;Paraná;Grécia;Abril;2025;3
Terrestre;Paraná;Grécia;Abril;2025;142
Marítima;Ceará;Grécia;Abril;2025;1
Marítima;Rio de Janeiro;Grécia;Abril;2025;17
Marítima;Rio de Janeiro;Grécia;Abril;2025;2
Aérea;Amazonas;Guatemala;Abril;2025;4
Aérea;Pará;Guatemala;Abril;2025;1
Aérea;Bahia;Guatemala;Abril;2025;1
Aérea;Minas Gerais;Guatemala;Abril;2025;7
Aérea;Rio de Janeiro;Guatemala;Abril;2025;344
Aérea;São Paulo;Guatemala;Abril;2025;438
Aérea;Paraná;Guatemala;Abril;2025;2
Aérea;Santa Catarina;Guatemala;Abril;2025;4
Aérea;Rio Grande do Sul;Guatemala;Abril;2025;8
Aérea;Distrito Federal;Guatemala;Abril;2025;35
Terrestre;Acre;Guatemala;Abril;2025;2
Terrestre;Paraná;Guatemala;Abril;2025;14
Terrestre;Paraná;Guatemala;Abril;2025;32
Terrestre;Rio Grande do Sul;Guatemala;Abril;2025;1
Terrestre;Rio Grande do Sul;Guatemala;Abril;2025;1
Marítima;Rio de Janeiro;Guatemala;Abril;2025;2
Aérea;Amazonas;Guiana;Abril;2025;2
Aérea;Pará;Guiana;Abril;2025;7
Aérea;Ceará;Guiana;Abril;2025;1
Aérea;Minas Gerais;Guiana;Abril;2025;1
Aérea;Rio de Janeiro;Guiana;Abril;2025;14
Aérea;São Paulo;Guiana;Abril;2025;20
Aérea;Santa Catarina;Guiana;Abril;2025;3
Aérea;Distrito Federal;Guiana;Abril;2025;1
Terrestre;Roraima;Guiana;Abril;2025;1492
Terrestre;Roraima;Guiana;Abril;2025;3
Terrestre;Amapá;Guiana;Abril;2025;19
Terrestre;Paraná;Guiana;Abril;2025;1
Fluvial;Amapá;Guiana;Abril;2025;1
Aérea;São Paulo;Guiné;Abril;2025;20
Aérea;Rio de Janeiro;Guiné Equatorial;Abril;2025;3
Aérea;Distrito Federal;Guiné Equatorial;Abril;2025;3
Aérea;Amazonas;Guiné-Bissau;Abril;2025;1
Aérea;Pará;Guiné-Bissau;Abril;2025;1
Aérea;Pernambuco;Guiné-Bissau;Abril;2025;3
Aérea;São Paulo;Guiné-Bissau;Abril;2025;11
Aérea;Distrito Federal;Guiné-Bissau;Abril;2025;1
Aérea;Rio de Janeiro;Gâmbia;Abril;2025;1
Aérea;São Paulo;Gâmbia;Abril;2025;8
Aérea;Amazonas;Haiti;Abril;2025;114
Aérea;Pará;Haiti;Abril;2025;2
Aérea;Minas Gerais;Haiti;Abril;2025;1
Aérea;Rio de Janeiro;Haiti;Abril;2025;6
Aérea;São Paulo;Haiti;Abril;2025;4
Aérea;São Paulo;Haiti;Abril;2025;47
Aérea;Santa Catarina;Haiti;Abril;2025;7
Terrestre;Amapá;Haiti;Abril;2025;2
Fluvial;Amapá;Haiti;Abril;2025;4
Aérea;Amazonas;Holanda;Abril;2025;15
Aérea;Pará;Holanda;Abril;2025;122
Aérea;Ceará;Holanda;Abril;2025;211
Aérea;Rio Grande do Norte;Holanda;Abril;2025;34
Aérea;Pernambuco;Holanda;Abril;2025;27
Aérea;Alagoas;Holanda;Abril;2025;1
Aérea;Bahia;Holanda;Abril;2025;1
Aérea;Bahia;Holanda;Abril;2025;60
Aérea;Minas Gerais;Holanda;Abril;2025;45
Aérea;Rio de Janeiro;Holanda;Abril;2025;1638
Aérea;São Paulo;Holanda;Abril;2025;23
Aérea;São Paulo;Holanda;Abril;2025;2331
Aérea;São Paulo;Holanda;Abril;2025;1
Aérea;Paraná;Holanda;Abril;2025;2
Aérea;Paraná;Holanda;Abril;2025;3
Aérea;Santa Catarina;Holanda;Abril;2025;29
Aérea;Rio Grande do Sul;Holanda;Abril;2025;13
Aérea;Distrito Federal;Holanda;Abril;2025;24
Terrestre;Acre;Holanda;Abril;2025;3
Terrestre;Acre;Holanda;Abril;2025;1
Terrestre;Amazonas;Holanda;Abril;2025;6
Terrestre;Roraima;Holanda;Abril;2025;12
Terrestre;Roraima;Holanda;Abril;2025;2
Terrestre;Amapá;Holanda;Abril;2025;6
Terrestre;Paraná;Holanda;Abril;2025;23
Terrestre;Paraná;Holanda;Abril;2025;266
Terrestre;Rio Grande do Sul;Holanda;Abril;2025;7
Terrestre;Rio Grande do Sul;Holanda;Abril;2025;1
Terrestre;Rio Grande do Sul;Holanda;Abril;2025;3
Terrestre;Mato Grosso do Sul;Holanda;Abril;2025;3
Marítima;Ceará;Holanda;Abril;2025;1
Marítima;Pernambuco;Holanda;Abril;2025;1
Marítima;Rio de Janeiro;Holanda;Abril;2025;2
Marítima;Rio de Janeiro;Holanda;Abril;2025;66
Marítima;São Paulo;Holanda;Abril;2025;34
Fluvial;Pará;Holanda;Abril;2025;1
Fluvial;Amapá;Holanda;Abril;2025;2
Aérea;Amazonas;Honduras;Abril;2025;2
Aérea;Ceará;Honduras;Abril;2025;2
Aérea;Pernambuco;Honduras;Abril;2025;1
Aérea;Minas Gerais;Honduras;Abril;2025;8
Aérea;Rio de Janeiro;Honduras;Abril;2025;112
Aérea;São Paulo;Honduras;Abril;2025;1
Aérea;São Paulo;Honduras;Abril;2025;288
Aérea;Paraná;Honduras;Abril;2025;1
Aérea;Santa Catarina;Honduras;Abril;2025;5
Aérea;Rio Grande do Sul;Honduras;Abril;2025;6
Aérea;Distrito Federal;Honduras;Abril;2025;19
Terrestre;Paraná;Honduras;Abril;2025;3
Terrestre;Paraná;Honduras;Abril;2025;20
Terrestre;Rio Grande do Sul;Honduras;Abril;2025;4
Terrestre;Rio Grande do Sul;Honduras;Abril;2025;1
Terrestre;Mato Grosso do Sul;Honduras;Abril;2025;2
Marítima;Rio de Janeiro;Honduras;Abril;2025;1
Aérea;Amazonas;Hungria;Abril;2025;1
Aérea;Pará;Hungria;Abril;2025;2
Aérea;Ceará;Hungria;Abril;2025;11
Aérea;Rio Grande do Norte;Hungria;Abril;2025;1
Aérea;Pernambuco;Hungria;Abril;2025;2
Aérea;Bahia;Hungria;Abril;2025;7
Aérea;Rio de Janeiro;Hungria;Abril;2025;134
Aérea;São Paulo;Hungria;Abril;2025;2
Aérea;São Paulo;Hungria;Abril;2025;155
Aérea;Santa Catarina;Hungria;Abril;2025;8
Aérea;Rio Grande do Sul;Hungria;Abril;2025;3
Terrestre;Paraná;Hungria;Abril;2025;5
Terrestre;Paraná;Hungria;Abril;2025;75
Terrestre;Rio Grande do Sul;Hungria;Abril;2025;2
Terrestre;Rio Grande do Sul;Hungria;Abril;2025;1
Marítima;Rio de Janeiro;Hungria;Abril;2025;20
Aérea;Rio de Janeiro;Ilhas Salomão;Abril;2025;1
Aérea;Bahia;Indonésia;Abril;2025;1
Aérea;Rio de Janeiro;Indonésia;Abril;2025;49
Aérea;São Paulo;Indonésia;Abril;2025;369
Aérea;Paraná;Indonésia;Abril;2025;1
Terrestre;Paraná;Indonésia;Abril;2025;6
Aérea;São Paulo;Iraque;Abril;2025;22
Aérea;Distrito Federal;Iraque;Abril;2025;5
Aérea;Amazonas;Irlanda;Abril;2025;6
Aérea;Pará;Irlanda;Abril;2025;2
Aérea;Ceará;Irlanda;Abril;2025;10
Aérea;Rio Grande do Norte;Irlanda;Abril;2025;5
Aérea;Pernambuco;Irlanda;Abril;2025;50
Aérea;Alagoas;Irlanda;Abril;2025;1
Aérea;Bahia;Irlanda;Abril;2025;84
Aérea;Minas Gerais;Irlanda;Abril;2025;30
Aérea;Rio de Janeiro;Irlanda;Abril;2025;1006
Aérea;São Paulo;Irlanda;Abril;2025;14
Aérea;São Paulo;Irlanda;Abril;2025;2522
Aérea;Paraná;Irlanda;Abril;2025;1
Aérea;Paraná;Irlanda;Abril;2025;2
Aérea;Santa Catarina;Irlanda;Abril;2025;24
Aérea;Rio Grande do Sul;Irlanda;Abril;2025;8
Aérea;Distrito Federal;Irlanda;Abril;2025;33
Terrestre;Amazonas;Irlanda;Abril;2025;2
Terrestre;Roraima;Irlanda;Abril;2025;1
Terrestre;Paraná;Irlanda;Abril;2025;8
Terrestre;Paraná;Irlanda;Abril;2025;139
Terrestre;Rio Grande do Sul;Irlanda;Abril;2025;7
Terrestre;Rio Grande do Sul;Irlanda;Abril;2025;4
Marítima;Pernambuco;Irlanda;Abril;2025;1
Marítima;Rio de Janeiro;Irlanda;Abril;2025;3
Marítima;São Paulo;Irlanda;Abril;2025;1
Aérea;Amazonas;Irã;Abril;2025;1
Aérea;Pará;Irã;Abril;2025;1
Aérea;Ceará;Irã;Abril;2025;1
Aérea;Rio de Janeiro;Irã;Abril;2025;2
Aérea;São Paulo;Irã;Abril;2025;2
Aérea;São Paulo;Irã;Abril;2025;129
Aérea;Distrito Federal;Irã;Abril;2025;1
Aérea;Amazonas;Islândia;Abril;2025;1
Aérea;Ceará;Islândia;Abril;2025;3
Aérea;Rio Grande do Norte;Islândia;Abril;2025;1
Aérea;Bahia;Islândia;Abril;2025;4
Aérea;Rio de Janeiro;Islândia;Abril;2025;27
Aérea;São Paulo;Islândia;Abril;2025;30
Terrestre;Acre;Islândia;Abril;2025;1
Terrestre;Paraná;Islândia;Abril;2025;4
Terrestre;Paraná;Islândia;Abril;2025;43
Aérea;Amazonas;Israel;Abril;2025;2
Aérea;Ceará;Israel;Abril;2025;12
Aérea;Rio Grande do Norte;Israel;Abril;2025;6
Aérea;Pernambuco;Israel;Abril;2025;2
Aérea;Bahia;Israel;Abril;2025;30
Aérea;Minas Gerais;Israel;Abril;2025;2
Aérea;Rio de Janeiro;Israel;Abril;2025;499
Aérea;São Paulo;Israel;Abril;2025;14
Aérea;São Paulo;Israel;Abril;2025;838
Aérea;Paraná;Israel;Abril;2025;2
Aérea;Santa Catarina;Israel;Abril;2025;10
Aérea;Rio Grande do Sul;Israel;Abril;2025;1
Aérea;Distrito Federal;Israel;Abril;2025;7
Terrestre;Paraná;Israel;Abril;2025;7
Terrestre;Paraná;Israel;Abril;2025;300
Terrestre;Rio Grande do Sul;Israel;Abril;2025;15
Terrestre;Rio Grande do Sul;Israel;Abril;2025;1
Terrestre;Mato Grosso do Sul;Israel;Abril;2025;1
Marítima;Ceará;Israel;Abril;2025;1
Marítima;Rio de Janeiro;Israel;Abril;2025;1
Marítima;São Paulo;Israel;Abril;2025;1
Aérea;Amazonas;Itália;Abril;2025;25
Aérea;Pará;Itália;Abril;2025;14
Aérea;Ceará;Itália;Abril;2025;877
Aérea;Rio Grande do Norte;Itália;Abril;2025;191
Aérea;Pernambuco;Itália;Abril;2025;294
Aérea;Alagoas;Itália;Abril;2025;17
Aérea;Bahia;Itália;Abril;2025;4
Aérea;Bahia;Itália;Abril;2025;469
Aérea;Minas Gerais;Itália;Abril;2025;168
Aérea;Rio de Janeiro;Itália;Abril;2025;2
Aérea;Rio de Janeiro;Itália;Abril;2025;3405
Aérea;São Paulo;Itália;Abril;2025;38
Aérea;São Paulo;Itália;Abril;2025;6150
Aérea;Paraná;Itália;Abril;2025;2
Aérea;Paraná;Itália;Abril;2025;8
Aérea;Santa Catarina;Itália;Abril;2025;342
Aérea;Rio Grande do Sul;Itália;Abril;2025;121
Aérea;Distrito Federal;Itália;Abril;2025;97
Terrestre;Rondônia;Itália;Abril;2025;2
Terrestre;Acre;Itália;Abril;2025;3
Terrestre;Amazonas;Itália;Abril;2025;9
Terrestre;Roraima;Itália;Abril;2025;2
Terrestre;Amapá;Itália;Abril;2025;4
Terrestre;Paraná;Itália;Abril;2025;43
Terrestre;Paraná;Itália;Abril;2025;651
Terrestre;Santa Catarina;Itália;Abril;2025;3
Terrestre;Rio Grande do Sul;Itália;Abril;2025;1
Terrestre;Rio Grande do Sul;Itália;Abril;2025;27
Terrestre;Rio Grande do Sul;Itália;Abril;2025;53
Terrestre;Rio Grande do Sul;Itália;Abril;2025;2
Terrestre;Rio Grande do Sul;Itália;Abril;2025;9
Terrestre;Rio Grande do Sul;Itália;Abril;2025;1
Terrestre;Rio Grande do Sul;Itália;Abril;2025;10
Terrestre;Mato Grosso do Sul;Itália;Abril;2025;3
Terrestre;Mato Grosso do Sul;Itália;Abril;2025;1
Marítima;Rio de Janeiro;Itália;Abril;2025;270
Marítima;São Paulo;Itália;Abril;2025;15
Marítima;Santa Catarina;Itália;Abril;2025;1
Marítima;Santa Catarina;Itália;Abril;2025;1
Fluvial;Rio Grande do Sul;Itália;Abril;2025;1
Fluvial;Rio Grande do Sul;Itália;Abril;2025;1
Aérea;São Paulo;Iêmen;Abril;2025;6
Aérea;Ceará;Jamaica;Abril;2025;1
Aérea;Rio de Janeiro;Jamaica;Abril;2025;28
Aérea;São Paulo;Jamaica;Abril;2025;2
Aérea;São Paulo;Jamaica;Abril;2025;57
Aérea;Rio Grande do Sul;Jamaica;Abril;2025;1
Aérea;Distrito Federal;Jamaica;Abril;2025;3
Terrestre;Roraima;Jamaica;Abril;2025;1
Terrestre;Paraná;Jamaica;Abril;2025;1
Aérea;Amazonas;Japão;Abril;2025;12
Aérea;Bahia;Japão;Abril;2025;2
Aérea;Minas Gerais;Japão;Abril;2025;6
Aérea;Rio de Janeiro;Japão;Abril;2025;282
Aérea;São Paulo;Japão;Abril;2025;4
Aérea;São Paulo;Japão;Abril;2025;5084
Aérea;Paraná;Japão;Abril;2025;1
Aérea;Paraná;Japão;Abril;2025;5
Aérea;Santa Catarina;Japão;Abril;2025;10
Aérea;Rio Grande do Sul;Japão;Abril;2025;4
Aérea;Distrito Federal;Japão;Abril;2025;9
Terrestre;Amazonas;Japão;Abril;2025;5
Terrestre;Roraima;Japão;Abril;2025;1
Terrestre;Amapá;Japão;Abril;2025;1
Terrestre;Paraná;Japão;Abril;2025;82
Terrestre;Paraná;Japão;Abril;2025;87
Terrestre;Santa Catarina;Japão;Abril;2025;1
Terrestre;Rio Grande do Sul;Japão;Abril;2025;1
Terrestre;Mato Grosso do Sul;Japão;Abril;2025;3
Terrestre;Mato Grosso do Sul;Japão;Abril;2025;7
Marítima;São Paulo;Japão;Abril;2025;1
Aérea;Pará;Jordânia;Abril;2025;1
Aérea;Rio de Janeiro;Jordânia;Abril;2025;2
Aérea;São Paulo;Jordânia;Abril;2025;33
Terrestre;Rio Grande do Sul;Jordânia;Abril;2025;1
Aérea;São Paulo;Kiribati;Abril;2025;1
Aérea;Rio de Janeiro;Kuwait;Abril;2025;2
Aérea;São Paulo;Kuwait;Abril;2025;1
Aérea;São Paulo;Lesoto;Abril;2025;1
Aérea;Pernambuco;Letônia;Abril;2025;3
Aérea;Rio de Janeiro;Letônia;Abril;2025;34
Aérea;São Paulo;Letônia;Abril;2025;2
Aérea;São Paulo;Letônia;Abril;2025;69
Aérea;Santa Catarina;Letônia;Abril;2025;1
Aérea;Rio Grande do Sul;Letônia;Abril;2025;1
Terrestre;Paraná;Letônia;Abril;2025;1
Terrestre;Paraná;Letônia;Abril;2025;5
Terrestre;Mato Grosso do Sul;Letônia;Abril;2025;6
Marítima;Rio de Janeiro;Letônia;Abril;2025;3
Aérea;Rio de Janeiro;Libéria;Abril;2025;2
Aérea;São Paulo;Libéria;Abril;2025;1
Aérea;Rio Grande do Norte;Liechtenstein;Abril;2025;1
Aérea;Bahia;Liechtenstein;Abril;2025;1
Aérea;São Paulo;Liechtenstein;Abril;2025;12
Terrestre;Paraná;Liechtenstein;Abril;2025;1
Aérea;Ceará;Lituânia;Abril;2025;1
Aérea;Bahia;Lituânia;Abril;2025;5
Aérea;Minas Gerais;Lituânia;Abril;2025;7
Aérea;Rio de Janeiro;Lituânia;Abril;2025;51
Aérea;São Paulo;Lituânia;Abril;2025;2
Aérea;São Paulo;Lituânia;Abril;2025;101
Aérea;Paraná;Lituânia;Abril;2025;1
Aérea;Santa Catarina;Lituânia;Abril;2025;4
Terrestre;Acre;Lituânia;Abril;2025;1
Terrestre;Amazonas;Lituânia;Abril;2025;2
Terrestre;Paraná;Lituânia;Abril;2025;4
Terrestre;Paraná;Lituânia;Abril;2025;14
Marítima;Rio de Janeiro;Lituânia;Abril;2025;1
Aérea;Ceará;Luxemburgo;Abril;2025;3
Aérea;Rio Grande do Norte;Luxemburgo;Abril;2025;5
Aérea;Pernambuco;Luxemburgo;Abril;2025;5
Aérea;Alagoas;Luxemburgo;Abril;2025;6
Aérea;Bahia;Luxemburgo;Abril;2025;10
Aérea;Minas Gerais;Luxemburgo;Abril;2025;1
Aérea;Rio de Janeiro;Luxemburgo;Abril;2025;101
Aérea;São Paulo;Luxemburgo;Abril;2025;1
Aérea;São Paulo;Luxemburgo;Abril;2025;82
Aérea;Paraná;Luxemburgo;Abril;2025;3
Aérea;Santa Catarina;Luxemburgo;Abril;2025;2
Aérea;Distrito Federal;Luxemburgo;Abril;2025;4
Terrestre;Paraná;Luxemburgo;Abril;2025;3
Terrestre;Paraná;Luxemburgo;Abril;2025;14
Marítima;Rio de Janeiro;Luxemburgo;Abril;2025;1
Fluvial;Pará;Luxemburgo;Abril;2025;2
Aérea;Rio Grande do Norte;Líbano;Abril;2025;1
Aérea;Rio de Janeiro;Líbano;Abril;2025;19
Aérea;São Paulo;Líbano;Abril;2025;2
Aérea;São Paulo;Líbano;Abril;2025;157
Aérea;Paraná;Líbano;Abril;2025;1
Terrestre;Paraná;Líbano;Abril;2025;1
Marítima;Pernambuco;Líbano;Abril;2025;1
Fluvial;Pará;Líbano;Abril;2025;1
Aérea;São Paulo;Líbia;Abril;2025;7
Aérea;Rio de Janeiro;Macedônia;Abril;2025;6
Aérea;São Paulo;Macedônia;Abril;2025;35
Aérea;Paraná;Macedônia;Abril;2025;4
Terrestre;Roraima;Macedônia;Abril;2025;1
Terrestre;Paraná;Macedônia;Abril;2025;4
Aérea;São Paulo;Madagascar;Abril;2025;5
Terrestre;Acre;Madagascar;Abril;2025;1
Aérea;São Paulo;Malauí;Abril;2025;8
Aérea;São Paulo;Maldivas;Abril;2025;1
Aérea;Rio de Janeiro;Mali;Abril;2025;1
Aérea;São Paulo;Mali;Abril;2025;3
Aérea;Rio de Janeiro;Malta;Abril;2025;11
Aérea;São Paulo;Malta;Abril;2025;1
Aérea;São Paulo;Malta;Abril;2025;70
Aérea;Distrito Federal;Malta;Abril;2025;1
Terrestre;Amazonas;Malta;Abril;2025;1
Terrestre;Paraná;Malta;Abril;2025;2
Terrestre;Paraná;Malta;Abril;2025;4
Terrestre;Rio Grande do Sul;Malta;Abril;2025;1
Aérea;Amazonas;Malásia;Abril;2025;1
Aérea;Rio de Janeiro;Malásia;Abril;2025;128
Aérea;São Paulo;Malásia;Abril;2025;1
Aérea;São Paulo;Malásia;Abril;2025;149
Terrestre;Paraná;Malásia;Abril;2025;148
Aérea;Pará;Marrocos;Abril;2025;6
Aérea;Ceará;Marrocos;Abril;2025;3
Aérea;Bahia;Marrocos;Abril;2025;1
Aérea;Rio de Janeiro;Marrocos;Abril;2025;80
Aérea;São Paulo;Marrocos;Abril;2025;10
Aérea;São Paulo;Marrocos;Abril;2025;419
Aérea;Santa Catarina;Marrocos;Abril;2025;3
Aérea;Distrito Federal;Marrocos;Abril;2025;1
Terrestre;Amazonas;Marrocos;Abril;2025;1
Terrestre;Amapá;Marrocos;Abril;2025;1
Terrestre;Paraná;Marrocos;Abril;2025;3
Marítima;Pernambuco;Marrocos;Abril;2025;1
Fluvial;Amapá;Marrocos;Abril;2025;1
Fluvial;Rio Grande do Sul;Marrocos;Abril;2025;1
Aérea;São Paulo;Mauritânia;Abril;2025;31
Aérea;Minas Gerais;Maurício;Abril;2025;1
Aérea;São Paulo;Maurício;Abril;2025;48
Aérea;Rio de Janeiro;Mianma;Abril;2025;1
Aérea;São Paulo;Mianma;Abril;2025;1
Aérea;Bahia;Moldávia;Abril;2025;1
Aérea;Rio de Janeiro;Moldávia;Abril;2025;9
Aérea;São Paulo;Moldávia;Abril;2025;9
Terrestre;Paraná;Moldávia;Abril;2025;1
Aérea;Rio de Janeiro;Mongólia;Abril;2025;9
Aérea;São Paulo;Mongólia;Abril;2025;15
Aérea;Distrito Federal;Mongólia;Abril;2025;1
Terrestre;Paraná;Mongólia;Abril;2025;6
Aérea;Rio de Janeiro;Montenegro;Abril;2025;4
Aérea;São Paulo;Montenegro;Abril;2025;12
Marítima;Rio de Janeiro;Montenegro;Abril;2025;2
Aérea;Pernambuco;Moçambique;Abril;2025;3
Aérea;Bahia;Moçambique;Abril;2025;3
Aérea;Rio de Janeiro;Moçambique;Abril;2025;4
Aérea;São Paulo;Moçambique;Abril;2025;1
Aérea;São Paulo;Moçambique;Abril;2025;270
Aérea;Distrito Federal;Moçambique;Abril;2025;1
Aérea;Amazonas;México;Abril;2025;58
Aérea;Pará;México;Abril;2025;1
Aérea;Ceará;México;Abril;2025;4
Aérea;Bahia;México;Abril;2025;1
Aérea;Bahia;México;Abril;2025;18
Aérea;Minas Gerais;México;Abril;2025;22
Aérea;Rio de Janeiro;México;Abril;2025;1942
Aérea;São Paulo;México;Abril;2025;11
Aérea;São Paulo;México;Abril;2025;6364
Aérea;Paraná;México;Abril;2025;2
Aérea;Paraná;México;Abril;2025;16
Aérea;Santa Catarina;México;Abril;2025;26
Aérea;Rio Grande do Sul;México;Abril;2025;42
Aérea;Mato Grosso do Sul;México;Abril;2025;1
